report_event,duid,participant,region,issue_time,effective_time,cancellation_time,directed_resource_type,reason,direction_instruction,market_notice,directed_mwh,compensation_payment,retained_trading_amount,additional_compensation,ie_fee,cra,source_format,source_file
2024-10-01T04:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2024-10-08T05:59:59Z,2024-10-08T11:00:00Z,2024-10-09T04:29:59Z,Scheduled generating unit,System security - voltage,Synchronise,118567,694.146579,153461.92568532,12728.35448289,98722.31722812,2333.33333333333,241789.221763883,new,2024100120241029 System security energy directions report.xlsx
2024-10-01T04:00:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2024-10-09T04:00:00Z,2024-10-09T12:30:00Z,2024-10-10T18:30:00Z,Scheduled generating unit,System security - voltage,Synchronise,118700,1122.33328,248215.2282048,1403.35006825001,0,0,246811.87813655,new,2024100120241029 System security energy directions report.xlsx
2024-10-01T04:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2024-10-09T04:00:00Z,2024-10-09T11:00:00Z,2024-10-10T18:30:00Z,Scheduled generating unit,System security - voltage,Remain,118700,1173.9449125,259629.6568485,2418.07012676,0,0,257211.58672174,new,2024100120241029 System security energy directions report.xlsx
2024-10-10T05:00:00Z,TORRB3,AGL SA Generation Pty Limited,SA1,2024-10-10T05:00:00Z,2024-10-11T04:00:00Z,2024-10-13T05:00:00Z,Scheduled generating unit,System security - voltage,Remain,A possible intervention notice was not issued due to rebidding activity. The latest time to intervene was as soon as practical at 1500 hrs on 10/10/2024.,1782.981973,394645.22990382,-2450.48647610998,0,0,397095.71637993,new,2024100120241029 System security energy directions report.xlsx
2024-10-10T05:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2024-10-10T05:30:00Z,2024-10-10T22:00:00Z,2024-10-11T08:00:00Z,Scheduled generating unit,System security - voltage,Remain,A possible intervention notice was not issued due to rebidding activity. The latest time to intervene was as soon as practical at 1500 hrs on 10/10/2024.,372.5076375,82450.84048425,-13612.87314143,0,0,96063.71362568,new,2024100120241029 System security energy directions report.xlsx
2024-10-10T05:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2024-10-11T05:59:59Z,2024-10-11T12:30:00Z,2024-10-13T05:30:00Z,Scheduled generating unit,System security - voltage,Remain,A possible intervention notice was not issued due to rebidding activity. The latest time to intervene was as soon as practical at 1500 hrs on 10/10/2024.,1519.751823,336305.88091167,-11326.62983129,0,0,347632.51074296,new,2024100120241029 System security energy directions report.xlsx
2024-10-10T05:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2024-10-13T05:59:59Z,2024-10-13T22:29:59Z,2024-10-16T05:00:00Z,Scheduled generating unit,System security - voltage,Synchronise,118857,2158.759009,477711.78110161,-323.776707740007,259815.334867206,600,738450.892676556,new,2024100120241029 System security energy directions report.xlsx
2024-10-10T05:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2024-10-13T21:44:59Z,2024-10-13T23:00:00Z,2024-10-15T05:30:00Z,Scheduled generating unit,System security - voltage,Remain,118857,1122.466739,248559.03468416,-12017.11495941,0,0,260576.14964357,new,2024100120241029 System security energy directions report.xlsx
2024-10-10T05:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2024-10-14T05:59:59Z,2024-10-15T11:00:00Z,2024-10-16T20:30:00Z,Scheduled generating unit,System security - voltage,Remain,118880,1232.071831,272829.98625664,68586.95455644,0,0,204243.0317002,new,2024100120241029 System security energy directions report.xlsx
2024-10-10T05:00:00Z,TORRB3,AGL SA Generation Pty Limited,SA1,2024-10-16T06:30:00Z,2024-10-16T19:00:00Z,2024-10-16T19:19:59Z,Scheduled generating unit,System security - voltage,Synchronise,118880,2.7330914,605.215759616,131.10611328,24034.6456716566,600,25108.7553179926,new,2024100120241029 System security energy directions report.xlsx
2024-10-10T05:00:00Z,PPCCGT,Pelican Point Power Limited,SA1,2024-10-16T13:45:00Z,2024-10-16T14:59:59Z,2024-10-16T19:00:00Z,Scheduled generating unit,System security - voltage,Remain,118880,514.190548,113862.35494912,45978.05356235,0,0,67884.30138677,new,2024100120241029 System security energy directions report.xlsx
2024-10-10T05:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2024-10-16T19:19:59Z,2024-10-16T22:00:00Z,2024-10-16T20:55:00Z,Scheduled generating unit,System security - voltage,Synchronise,118880,0,0,0,0,0,0,new,2024100120241029 System security energy directions report.xlsx
2024-10-16T20:30:00Z,TORRB3,AGL SA Generation Pty Limited,SA1,2024-10-16T20:30:00Z,2024-10-16T22:00:00Z,2024-10-17T02:30:00Z,Scheduled generating unit,System security - voltage,Remain,118960,165.9859625,36815.6864825,118849.0503367,20434.7147307229,600,-60998.6491234771,new,2024100120241029 System security energy directions report.xlsx
2024-10-16T20:30:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2024-10-16T20:30:00Z,2024-10-16T21:30:00Z,2024-10-21T04:29:59Z,Scheduled generating unit,System security - voltage,Remain,118960,3803.6529915,843650.2335147,162352.91258225,0,0,681297.32093245,new,2024100120241029 System security energy directions report.xlsx
2024-10-16T20:30:00Z,MINTARO,Synergen Power Pty Limited,SA1,2024-10-17T05:59:59Z,2024-10-17T13:00:00Z,2024-10-19T01:00:00Z,Scheduled generating unit,System security - voltage,Synchronise,118969,1427.313373,316578.1061314,-7648.27591289,186303.398578241,600,511129.780622531,new,2024100120241029 System security energy directions report.xlsx
2024-10-16T20:30:00Z,TORRB3,AGL SA Generation Pty Limited,SA1,2024-10-18T05:59:59Z,2024-10-19T01:00:00Z,2024-10-21T04:29:59Z,Scheduled generating unit,System security - voltage,Synchronise,118969,1856.5605339,412045.044893766,26346.503772,0,0,385698.541121766,new,2024100120241029 System security energy directions report.xlsx
2024-10-16T20:30:00Z,TORRB3,AGL SA Generation Pty Limited,SA1,2024-10-20T06:30:00Z,2024-10-21T14:30:00Z,2024-10-22T04:29:59Z,Scheduled generating unit,System security - voltage,Remain,119105,514.39917,113908.5522048,10340.97723881,0,0,103567.57496599,new,2024100120241029 System security energy directions report.xlsx
2024-10-16T20:30:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2024-10-20T06:30:00Z,2024-10-21T14:30:00Z,2024-10-22T05:00:00Z,Scheduled generating unit,System security - voltage,Remain,119105,538.6214105,119272.32514112,118255.52538319,0,0,1016.79975793,new,2024100120241029 System security energy directions report.xlsx
2024-10-16T20:30:00Z,TORRB3,AGL SA Generation Pty Limited,SA1,2024-10-22T06:30:00Z,2024-10-22T22:45:00Z,2024-10-23T10:00:00Z,Scheduled generating unit,System security - voltage,Synchronise,119195,408.6984725,90641.1472310501,-23834.64965607,21637.6730521922,600,136713.469939312,new,2024100120241029 System security energy directions report.xlsx
2024-10-16T20:30:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2024-10-22T06:30:00Z,2024-10-22T22:00:00Z,2024-10-25T04:00:00Z,Scheduled generating unit,System security - voltage,Remain,119195,2002.326218,444075.90862804,23511.63782452,0,0,420564.27080352,new,2024100120241029 System security energy directions report.xlsx
2024-10-16T20:30:00Z,TORRB3,AGL SA Generation Pty Limited,SA1,2024-10-23T05:59:59Z,2024-10-23T21:30:00Z,2024-10-24T08:30:00Z,Scheduled generating unit,System security - voltage,Synchronise,119195,403.5183565,89714.236200645,-20076.06489175,8510.54343371136,0,118300.844526106,new,2024100120241029 System security energy directions report.xlsx
2024-10-16T20:30:00Z,TORRB3,AGL SA Generation Pty Limited,SA1,2024-10-24T05:59:59Z,2024-10-24T23:30:00Z,2024-10-24T23:00:00Z,Scheduled generating unit,System security - voltage,Synchronise,119195,0,0,0,0,0,0,new,2024100120241029 System security energy directions report.xlsx
2024-10-16T20:30:00Z,PPCCGT,Pelican Point Power Limited,SA1,2024-10-24T22:15:00Z,2024-10-24T22:29:59Z,2024-10-24T23:59:59Z,Scheduled generating unit,System security - voltage,Remain,119195,256.858567,57266.61751265,-6645.10453383,0,0,63911.72204648,new,2024100120241029 System security energy directions report.xlsx
2024-10-16T20:30:00Z,MINTARO,Synergen Power Pty Limited,SA1,2024-10-24T23:04:59Z,2024-10-24T23:59:59Z,2024-10-25T05:00:00Z,Scheduled generating unit,System security - voltage,Synchronise,119195,197.169846,43959.0171657,-9959.26070747,51180.2742082876,600,105698.552081458,new,2024100120241029 System security energy directions report.xlsx
2024-10-25T07:00:00Z,TORRB3,AGL SA Generation Pty Limited,SA1,2024-10-25T07:00:00Z,2024-10-25T11:59:59Z,2024-10-26T07:29:59Z,Scheduled generating unit,System security - voltage,Synchronise,119409,710.2360461,158347.126477995,482.747829680002,0,0,157864.378648315,new,2024100120241029 System security energy directions report.xlsx
2024-10-25T07:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2024-10-25T07:00:00Z,2024-10-25T13:00:00Z,2024-10-28T05:10:00Z,Scheduled generating unit,System security - voltage,Remain,119409,2401.7536975,535470.986857625,18255.59618563,0,0,517215.390671995,new,2024100120241029 System security energy directions report.xlsx
2024-10-25T07:00:00Z,TORRB3,AGL SA Generation Pty Limited,SA1,2024-10-26T07:00:00Z,2024-10-26T22:00:00Z,2024-10-26T22:00:00Z,Scheduled generating unit,System security - voltage,Synchronise,119409,0,0,0,0,0,0,new,2024100120241029 System security energy directions report.xlsx
2024-10-25T07:00:00Z,PPCCGT,Pelican Point Power Limited,SA1,2024-10-26T21:50:00Z,2024-10-26T22:00:00Z,2024-10-26T23:14:59Z,Scheduled generating unit,System security - voltage,Remain,119409,210.993225,47144.326194,-9777.38643199,0,0,56921.71262599,new,2024100120241029 System security energy directions report.xlsx
2024-10-25T07:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2024-10-26T22:00:00Z,2024-10-26T23:14:59Z,2024-10-28T05:59:59Z,Scheduled generating unit,System security - voltage,Synchronise,119409,1219.608719,272509.37217336,-33991.16674207,150967.573352485,600,458068.112267915,new,2024100120241029 System security energy directions report.xlsx
2024-10-25T07:00:00Z,TORRB3,AGL SA Generation Pty Limited,SA1,2024-10-28T05:00:00Z,2024-10-28T05:10:00Z,2024-10-29T07:00:00Z,Scheduled generating unit,System security - voltage,Remain,119409,951.3075265,212512.588344835,19480.73296858,0,0,193031.855376255,new,2024100120241029 System security energy directions report.xlsx
2024-10-25T07:00:00Z,MINTARO,Synergen Power Pty Limited,SA1,2024-10-28T05:59:59Z,2024-10-28T20:59:59Z,2024-10-29T07:00:00Z,Scheduled generating unit,System security - voltage,Synchronise,119409,380.9869918,85108.684098202,-19585.40490745,61906.5605437738,600,167200.649549426,new,2024100120241029 System security energy directions report.xlsx
2024-10-29T05:59:59Z,MINTARO,Synergen Power Pty Limited,SA1,2024-10-29T05:59:59Z,2024-10-29T21:30:00Z,2024-10-30T07:29:59Z,Scheduled generating unit,System security - voltage,Synchronise,119643,396.402137,88552.27338443,-16470.11721886,72169.3988449564,600,177791.789448246,new,2024102920241128 System security energy directions report.xlsx
2024-10-29T05:59:59Z,TORRB3,AGL SA Generation Pty Limited,SA1,2024-10-29T05:59:59Z,2024-10-29T14:30:00Z,2024-11-04T06:30:00Z,Scheduled generating unit,System security - voltage,Remain,119643,5065.043717,1131480.11594063,72099.2278022202,0,0,1059380.88813841,new,2024102920241128 System security energy directions report.xlsx
2024-10-29T05:59:59Z,MINTARO,Synergen Power Pty Limited,SA1,2024-10-30T05:59:59Z,2024-10-30T20:59:59Z,2024-10-31T08:00:00Z,Scheduled generating unit,System security - voltage,Synchronise,119643,438.078568,97879.89444824,-11287.24913192,81083.7146347505,600,190850.858214911,new,2024102920241128 System security energy directions report.xlsx
2024-10-29T05:59:59Z,MINTARO,Synergen Power Pty Limited,SA1,2024-10-31T07:00:00Z,2024-10-31T21:30:00Z,2024-11-03T10:29:59Z,Scheduled generating unit,System security - voltage,Synchronise,119643,2417.205827,540100.46998488,-50795.0089642101,228784.594395702,600,820280.073344792,new,2024102920241128 System security energy directions report.xlsx
2024-10-29T05:59:59Z,TORRB4,AGL SA Generation Pty Limited,SA1,2024-11-03T05:14:59Z,2024-11-03T23:00:00Z,2024-11-04T07:00:00Z,Scheduled generating unit,System security - voltage,Synchronise,119643,265.9342067,59412.361118847,-10500.19027388,37657.1746383002,600,108169.726031027,new,2024102920241128 System security energy directions report.xlsx
2024-10-29T05:59:59Z,TORRB3,AGL SA Generation Pty Limited,SA1,2024-11-04T05:59:59Z,2024-11-04T20:59:59Z,2024-11-06T05:59:59Z,Scheduled generating unit,System security - voltage,Remain,119873,1215.38923,271530.1078743,24466.62976679,10066.1053754236,0,257129.583482934,new,2024102920241128 System security energy directions report.xlsx
2024-10-29T05:59:59Z,TORRB4,AGL SA Generation Pty Limited,SA1,2024-11-04T06:30:00Z,2024-11-05T16:29:59Z,2024-11-06T07:00:00Z,Scheduled generating unit,System security - voltage,Synchronise,119873,538.1240665,120222.297696765,-1343.81446084,28092.70268155,600,150258.814839155,new,2024102920241128 System security energy directions report.xlsx
2024-10-29T05:59:59Z,MINTARO,Synergen Power Pty Limited,SA1,2024-11-04T11:30:00Z,2024-11-04T21:30:00Z,2024-11-05T00:30:00Z,Scheduled generating unit,System security - voltage,Synchronise,119873,119.138706,26616.77830746,5639.7888477,39320.5937961728,600,60897.5832559328,new,2024102920241128 System security energy directions report.xlsx
2024-10-29T05:59:59Z,TORRB3,AGL SA Generation Pty Limited,SA1,2024-11-06T05:59:59Z,2024-11-06T21:30:00Z,2024-11-07T07:29:59Z,Scheduled generating unit,System security - voltage,Remain,120000,373.820859,83526.53273496,-12519.26688655,0,0,96045.79962151,new,2024102920241128 System security energy directions report.xlsx
2024-10-29T05:59:59Z,TORRB4,AGL SA Generation Pty Limited,SA1,2024-11-06T05:59:59Z,2024-11-06T22:00:00Z,2024-11-07T07:29:59Z,Scheduled generating unit,System security - voltage,Synchronise,120000,354.9637975,79313.1109134,-14342.40264997,25148.2298896565,600,119403.743453027,new,2024102920241128 System security energy directions report.xlsx
2024-10-29T05:59:59Z,BARKIPS1,AGL SA Generation Pty Limited,SA1,2024-11-06T06:54:59Z,2024-11-06T07:00:00Z,2024-11-06T08:00:00Z,Scheduled generating unit,System security - voltage,Synchronise,A possible intervention was not issued as the latest time to intervene was immediate due to last-minute rebidding activity.,67.4186728,15064.028250432,751.60913133,0,0,14312.419119102,new,2024102920241128 System security energy directions report.xlsx
2024-11-07T05:59:59Z,MINTARO,Synergen Power Pty Limited,SA1,2024-11-07T05:59:59Z,2024-11-07T13:00:00Z,2024-11-08T07:00:00Z,Scheduled generating unit,System security - voltage,Synchronise,120098,715.043704999999,159769.3654452,-18558.91005483,111109.85,678.571428571429,290116.696928601,new,2024102920241128 System security energy directions report.xlsx
2024-11-07T05:59:59Z,TORRB4,AGL SA Generation Pty Limited,SA1,2024-11-07T05:59:59Z,2024-11-07T13:00:00Z,2024-11-11T05:00:00Z,Scheduled generating unit,System security - voltage,Remain,120098,3248.9408705,725943.34810452,164170.3280513,39352.41,678.571428571429,601804.001481792,new,2024102920241128 System security energy directions report.xlsx
2024-11-07T05:59:59Z,MINTARO,Synergen Power Pty Limited,SA1,2024-11-08T06:30:00Z,2024-11-09T00:30:00Z,2024-11-09T06:30:00Z,Scheduled generating unit,System security - voltage,Synchronise,120098,237.630095,53096.0684268,-4059.38481725,57503.16,678.571428571429,115337.184672621,new,2024102920241128 System security energy directions report.xlsx
2024-11-07T05:59:59Z,MINTARO,Synergen Power Pty Limited,SA1,2024-11-09T05:59:59Z,2024-11-09T20:59:59Z,2024-11-10T13:45:00Z,Scheduled generating unit,System security - voltage,Synchronise,120098,663.566741,148267.35260904,5030.75595653,108606.94,678.571428571429,252522.108081082,new,2024102920241128 System security energy directions report.xlsx
2024-11-07T05:59:59Z,MINTARO,Synergen Power Pty Limited,SA1,2024-11-10T14:30:00Z,2024-11-10T14:59:59Z,2024-11-10T19:29:59Z,Scheduled generating unit,System security - voltage,Remain,120098,181.018361,40446.74258184,22990.12051787,21392.09,678.571428571429,39527.2834925414,new,2024102920241128 System security energy directions report.xlsx
2024-11-07T05:59:59Z,MINTARO,Synergen Power Pty Limited,SA1,2024-11-10T19:29:59Z,2024-11-10T21:30:00Z,2024-11-11T05:00:00Z,Scheduled generating unit,System security - voltage,Remain,120098,300.54091,67110.785203,1117.2639498,37989.94,678.571428571429,104662.032681771,new,2024102920241128 System security energy directions report.xlsx
2024-11-07T05:59:59Z,MINTARO,Synergen Power Pty Limited,SA1,2024-11-11T05:59:59Z,2024-11-11T22:29:59Z,2024-11-12T04:29:59Z,Scheduled generating unit,System security - voltage,Remain,120261,238.434822,53242.4957526,20246.48602203,32291.83,678.571428571429,65966.4111591414,new,2024102920241128 System security energy directions report.xlsx
2024-11-07T05:59:59Z,TORRB3,AGL SA Generation Pty Limited,SA1,2024-11-11T05:59:59Z,2024-11-12T11:00:00Z,2024-11-12T04:29:59Z,Scheduled generating unit,System security - voltage,Synchronise,120261,0,0,0,0,0,0,new,2024102920241128 System security energy directions report.xlsx
2024-11-07T05:59:59Z,TORRB3,AGL SA Generation Pty Limited,SA1,2024-11-12T07:00:00Z,2024-11-12T21:30:00Z,2024-11-13T06:30:00Z,Scheduled generating unit,System security - voltage,Synchronise,120316,299.9380817,67018.164975048,-18789.14985455,33259.74,678.571428571429,119745.626258169,new,2024102920241128 System security energy directions report.xlsx
2024-11-07T05:59:59Z,TORRB4,AGL SA Generation Pty Limited,SA1,2024-11-12T07:00:00Z,2024-11-12T15:30:00Z,2024-11-13T08:00:00Z,Scheduled generating unit,System security - voltage,Remain,120316,619.2908455,138374.34651852,5028.74237751001,8015.74523474206,0,141361.349375752,new,2024102920241128 System security energy directions report.xlsx
